id,username,date,tweet
1680913651266355200,thedewunmi,2023-07-17 12:13:38+00:00,"RT @fisayosoyombo: Last Wednesday, around noon, @PoliceNG officials in Ijegun, Lagos, arrested 5 men at a hotel bar, claiming a robbery inc…"
1680913641560834052,annagaranin,2023-07-17 12:13:36+00:00,"RT @ActivePatriotUK: 200 YEARS OF HISTORY BURNT TO THE GROUND

The historic Britannia Royal Albion Hotel in Brighton that is said to be hou…"
1680913623210762243,Official_Jack_P,2023-07-17 12:13:32+00:00,"RT @aarongell: I wrote about the performers' strike at Medieval Times, which has been going on for *five* months. 

@MTunitedCA is small co…"
1680913621784698880,ShankkarAiyar,2023-07-17 12:13:31+00:00,"RT @iKabirBedi: 40 YEARS TODAY I was first seen as a villain in the James Bond film “OCTOPUSSY” (1983). 
As the first Indian actor to be ca…"
1680913617082896386,luzzzy122,2023-07-17 12:13:30+00:00,"RT @YemieFash: I know some of you don't know that if you mention my name at the Dejavu Hotel &amp; Suites in Alagbaka Akure, you get a 20% disc…"
1680913615954509827,AllenAmornMD,2023-07-17 12:13:30+00:00,"RT @EPLive2: #KCHRS23 Join us in-person or from home.
Register here --&gt; https://t.co/CxH6z0pY0k
Agenda here --&gt; https://t.co/Td9grtJrCj
Res…"
1680913608128045056,KRana5372,2023-07-17 12:13:28+00:00,"RT @HindutvaWatchIn: Location: Faridabad, Haryana

Members of Bajrang Dal militia raided a hotel where they harassed &amp; assaulted an interfa…"
1680913606127263744,Kathlee27519719,2023-07-17 12:13:28+00:00,"RT @ActivePatriotUK: 200 YEARS OF HISTORY BURNT TO THE GROUND

The historic Britannia Royal Albion Hotel in Brighton that is said to be hou…"
1680913602231009280,MuneebASikander,2023-07-17 12:13:27+00:00,"@haris_khurshid @hiktweets I disagree one can be selfless. Nonetheless, one should pursue ""pshycic"" profit which is… https://t.co/OARREucmQM"
1680913573357158408,CatherinePROC19,2023-07-17 12:13:20+00:00,RT @NHPUKOfficial: Every time I pay my tax to the Government I think about the hotel bill I am forced to pay &amp; that I haven’t even stayed i…
1680913569875886080,vikrarebreed,2023-07-17 12:13:19+00:00,"RT @fisayosoyombo: Last Wednesday, around noon, @PoliceNG officials in Ijegun, Lagos, arrested 5 men at a hotel bar, claiming a robbery inc…"
1680913561395118082,Martyn20,2023-07-17 12:13:17+00:00,RT @BasementFilm: Royal Albion Hotel Fire: Drone photos show building damage | The Argus https://t.co/tdM9iuvXDR
1680913561114034176,biogranjan,2023-07-17 12:13:17+00:00,RT @NHPUKOfficial: Every time I pay my tax to the Government I think about the hotel bill I am forced to pay &amp; that I haven’t even stayed i…
1680913552708718592,steviethecab,2023-07-17 12:13:15+00:00,RT @ActivePatriotUK: I'm at Lincoln Crown Court this morning for the case of 33-year-old ILLEGAL BOAT MIGRANT SAAD GOMAA who is up for the…
1680913546912182272,EndTime_Eagle,2023-07-17 12:13:14+00:00,Why would a hotel grant these kids access? This is Where I love the Arabs’ World.  They have rules &amp; regulations to… https://t.co/X54phhuP1z
1680913540016660480,Antonio72675353,2023-07-17 12:13:12+00:00,"RT @ChiefWeitzel: Why would you go to downtown Chicago, walk around the Loop for shopping, dining, drinks, or a show? Or maybe stay at a ho…"
